Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Alabama,US,02/03/2021 5:23,33.77995024,-88.09668032,1328,33,0,1295,"Lamar, Alabama, US",9619.703006,2.484939759
Alabama,US,02/03/2021 5:23,34.90171875,-87.65624729,8607,211,0,8396,"Lauderdale, Alabama, US",9281.885926,2.451492971
Alabama,US,02/03/2021 5:23,34.52041498,-87.31069453,2834,84,0,2750,"Lawrence, Alabama, US",8607.702588,2.964008469
Alabama,US,02/03/2021 5:23,32.60154883,-85.35132246,14967,153,0,14814,"Lee, Alabama, US",9096.15782,1.022248948
Alabama,US,02/03/2021 5:23,34.81185586,-86.98310072,9363,134,0,9229,"Limestone, Alabama, US",9465.702876,1.431165225
Alabama,US,02/03/2021 5:23,32.1597283,-86.65158371,1311,51,0,1260,"Lowndes, Alabama, US",13479.33374,3.890160183
Alabama,US,02/03/2021 5:23,32.38759944,-85.69267724,1420,43,0,1377,"Macon, Alabama, US",7859.198583,3.028169014
Alabama,US,02/03/2021 5:23,34.76327133,-86.55069633,32425,455,0,31970,"Madison, Alabama, US",8695.150828,1.403238242
Alabama,US,02/03/2021 5:23,32.24767634,-87.78796182,2364,55,0,2309,"Marengo, Alabama, US",12532.47097,2.326565144
Alabama,US,02/03/2021 5:23,34.13697363,-87.88704173,2819,95,0,2724,"Marion, Alabama, US",9488.707126,3.369989358
Alabama,US,02/03/2021 5:23,34.36975964,-86.30486727,11262,209,0,11053,"Marshall, Alabama, US",11637.42327,1.85579826
Alabama,US,02/03/2021 5:23,30.78472347,-88.20842409,36139,727,0,35412,"Mobile, Alabama, US",8745.91612,2.011677136
Alabama,US,02/03/2021 5:23,31.56729412,-87.36995001,1661,39,0,1622,"Monroe, Alabama, US",8011.38282,2.347983143
Alabama,US,02/03/2021 5:23,32.2206831,-86.20969272,22586,500,0,22086,"Montgomery, Alabama, US",9972.360322,2.213760737
Alabama,US,02/03/2021 5:23,34.45500589,-86.85475946,13667,251,0,13416,"Morgan, Alabama, US",11419.7144,1.836540572
Alabama,US,21/12/2020 13:27,,,0,0,0,0,"Out of AL, Alabama, US",,
Alabama,US,02/03/2021 5:23,32.64048341,-87.29770589,1056,27,0,1029,"Perry, Alabama, US",11834.58478,2.556818182
Alabama,US,02/03/2021 5:23,33.28094866,-88.08818103,2246,54,0,2192,"Pickens, Alabama, US",11269.44305,2.404274265
Alabama,US,02/03/2021 5:23,31.80396383,-85.9408295,2934,72,0,2862,"Pike, Alabama, US",8860.300779,2.45398773
Alabama,US,02/03/2021 5:23,33.29526734,-85.45708831,1637,40,0,1597,"Randolph, Alabama, US",7204.471437,2.443494197
Alabama,US,02/03/2021 5:23,32.28725256,-85.18415324,4049,30,0,4019,"Russell, Alabama, US",6985.731785,0.740923685
Alabama,US,02/03/2021 5:23,33.26879845,-86.66232561,21968,215,0,21753,"Shelby, Alabama, US",10090.85815,0.978696286
Alabama,US,02/03/2021 5:23,33.71902176,-86.31029372,8827,223,0,8604,"St. Clair, Alabama, US",9861.247654,2.52633964
Alabama,US,02/03/2021 5:23,32.59117397,-88.19916205,985,31,0,954,"Sumter, Alabama, US",7926.289531,3.147208122
Alabama,US,02/03/2021 5:23,33.37823223,-86.16886178,7523,163,0,7360,"Talladega, Alabama, US",9406.336743,2.166688821
Alabama,US,02/03/2021 5:23,32.86698258,-85.79833053,3588,142,0,3446,"Tallapoosa, Alabama, US",8888.448485,3.957636566
Alabama,US,02/03/2021 5:23,33.28726072,-87.52556818,24184,410,0,23774,"Tuscaloosa, Alabama, US",11551.67061,1.695335759
Alabama,US,21/12/2020 13:27,,,0,0,0,0,"Unassigned, Alabama, US",,
Alabama,US,02/03/2021 5:23,33.80270512,-87.30027177,6524,255,0,6269,"Walker, Alabama, US",10270.61917,3.908645003
Alabama,US,02/03/2021 5:23,31.4092794,-88.20689944,1565,35,0,1530,"Washington, Alabama, US",9585.936543,2.236421725
Alabama,US,02/03/2021 5:23,31.98773215,-87.30891118,1218,25,0,1193,"Wilcox, Alabama, US",11742.02256,2.052545156
Alabama,US,02/03/2021 5:23,34.15030532,-87.37325922,2468,67,0,2401,"Winston, Alabama, US",10444.79242,2.714748784
Alaska,US,02/03/2021 5:23,55.32222414,-161.9722021,362,1,0,361,"Aleutians East, Alaska, US",10848.06713,0.276243094
Alaska,US,02/03/2021 5:23,52.3233,-174.1596,572,0,0,572,"Aleutians West, Alaska, US",10152.64466,0
Alaska,US,02/03/2021 5:23,61.14998174,-149.1426986,26733,159,0,26574,"Anchorage, Alaska, US",9282.291667,0.594770508
Alaska,US,02/03/2021 5:23,60.90980451,-159.8561831,3565,19,0,3546,"Bethel, Alaska, US",19389.75307,0.532959327
Alaska,US,02/03/2021 5:23,58.74513976,-156.701064,0,0,0,0,"Bristol Bay, Alaska, US",0,
Alaska,US,02/03/2021 5:23,58.62403337,-156.2140589,177,0,0,177,"Bristol Bay plus Lake and Peninsula, Alaska, US",4402.985075,0
Alaska,US,02/03/2021 5:23,63.67264044,-150.0076108,74,0,0,74,"Denali, Alaska, US",3528.850739,0
Alaska,US,02/03/2021 5:23,59.79603738,-158.2381942,203,1,0,202,"Dillingham, Alaska, US",4129.373474,0.492610837
Alaska,US,02/03/2021 5:23,64.80726247,-146.5692662,6269,29,0,6240,"Fairbanks North Star, Alaska, US",6472.963066,0.462593715
Alaska,US,02/03/2021 5:23,59.09893571,-135.4679843,28,0,0,28,"Haines, Alaska, US",1106.719368,0
Alaska,US,02/03/2021 5:23,58.45031811,-134.200436,1250,5,0,1245,"Juneau, Alaska, US",3909.426409,0.4
Alaska,US,02/03/2021 5:23,60.24429722,-151.5388884,4019,22,0,3997,"Kenai Peninsula, Alaska, US",6845.745043,0.547399851
Alaska,US,02/03/2021 5:23,55.57445008,-130.975561,363,2,0,361,"Ketchikan Gateway, Alaska, US",2611.322926,0.550964187
Alaska,US,02/03/2021 5:23,57.65529415,-153.7493579,1062,5,0,1057,"Kodiak Island, Alaska, US",8170.487767,0.470809793
Alaska,US,02/03/2021 5:23,62.1542916,-163.3967883,1204,3,0,1201,"Kusilvak, Alaska, US",14481.59731,0.249169435
Alaska,US,02/03/2021 5:23,62.31305045,-149.5741743,8704,35,0,8669,"Matanuska-Susitna, Alaska, US",8035.673071,0.402113971
Alaska,US,02/03/2021 5:23,64.90320724,-164.0353804,327,0,0,327,"Nome, Alaska, US",3268.692523,0
Alaska,US,02/03/2021 5:23,69.31479216,-153.4836093,1013,4,0,1009,"North Slope, Alaska, US",10303.09194,0.394866732
Alaska,US,02/03/2021 5:23,67.04919196,-159.7503946,588,2,0,586,"Northwest Arctic, Alaska, US",7715.522897,0.340136054
Alaska,US,02/03/2021 5:23,57.13978948,-132.9540995,112,1,0,111,"Petersburg, Alaska, US",3429.27128,0.892857143
Alaska,US,02/03/2021 5:23,55.76261984,-133.0511621,77,1,0,76,"Prince of Wales-Hyder, Alaska, US",1241.334838,1.298701299
Alaska,US,02/03/2021 5:23,57.24124555,-135.3206587,316,0,0,316,"Sitka, Alaska, US",3720.711174,0
Alaska,US,02/03/2021 5:23,59.56149996,-135.3337748,20,0,0,20,"Skagway, Alaska, US",1690.617075,0
Alaska,US,02/03/2021 5:23,63.87692095,-143.2127643,461,3,0,458,"Southeast Fairbanks, Alaska, US",6687.944291,0.650759219
Alaska,US,02/03/2021 5:23,,,256,0,0,256,"Unassigned, Alaska, US",,0
Alaska,US,14/02/2021 23:24,61.47502768,-144.7126799,0,0,0,455,"Valdez-Cordova, Alaska, US",4977.178874,0.655021834
Alaska,US,02/03/2021 5:23,56.3202004,-132.0583731,31,0,0,31,"Wrangell, Alaska, US",1239.008793,0
Alaska,US,02/03/2021 5:23,59.8909808,-140.3601451,68,1,0,67,"Yakutat, Alaska, US",11744.38687,1.470588235
Alaska,US,02/03/2021 5:23,65.50815459,-151.3907387,335,4,0,331,"Yukon-Koyukuk, Alaska, US",6405.353728,1.194029851
Arizona,US,02/03/2021 5:23,35.39465006,-109.4892383,10464,383,0,10081,"Apache, Arizona, US",14556.17845,3.660168196
Arizona,US,02/03/2021 5:23,31.87934684,-109.7516088,11229,266,0,10963,"Cochise, Arizona, US",8917.425073,2.368866328
Arizona,US,02/03/2021 5:23,35.83883429,-111.7707178,16579,311,0,16268,"Coconino, Arizona, US",11555.24269,1.875867061
Arizona,US,02/03/2021 5:23,33.80190085,-110.8132779,6405,214,0,6191,"Gila, Arizona, US",11857.15872,3.341139735
Arizona,US,02/03/2021 5:23,32.93166885,-109.8882178,5293,73,0,5220,"Graham, Arizona, US",13628.75608,1.379180049
Arizona,US,02/03/2021 5:23,33.21498827,-109.2405279,559,10,0,549,"Greenlee, Arizona, US",5885.449568,1.788908766
Arizona,US,02/03/2021 5:23,33.72854224,-113.9810029,2399,71,0,2328,"La Paz, Arizona, US",11365.35911,2.959566486
Arizona,US,02/03/2021 5:23,33.34835867,-112.4918154,511055,9116,0,501939,"Maricopa, Arizona, US",11393.70859,1.783761043
Arizona,US,02/03/2021 5:23,35.70471703,-113.7577902,21218,643,0,20575,"Mohave, Arizona, US",9999.95287,3.030445848
Arizona,US,02/03/2021 5:23,35.3997715,-110.3218983,15647,492,0,15155,"Navajo, Arizona, US",14106.0546,3.144372723
Arizona,US,02/03/2021 5:23,,,0,0,0,0,"Out of AZ, Arizona, US",,
Arizona,US,02/03/2021 5:23,32.0971334,-111.7890033,109601,2216,0,107385,"Pima, Arizona, US",10465.31058,2.021879362
Arizona,US,02/03/2021 5:23,32.90525627,-111.3449483,46233,767,0,45466,"Pinal, Arizona, US",9990.081873,1.658988169
Arizona,US,02/03/2021 5:23,31.52508998,-110.8479088,7632,168,0,7464,"Santa Cruz, Arizona, US",16413.60919,2.201257862
Arizona,US,02/03/2021 5:23,,,0,0,0,0,"Unassigned, Arizona, US",,
Arizona,US,02/03/2021 5:23,34.59933926,-112.5538588,17062,460,0,16602,"Yavapai, Arizona, US",7257.368173,2.696049701
Arizona,US,02/03/2021 5:23,32.76895712,-113.9066674,36445,789,0,35656,"Yuma, Arizona, US",17047.34151,2.164906023
Arkansas,US,02/03/2021 5:23,34.29145151,-91.37277296,1993,33,0,1960,"Arkansas, Arkansas, US",11397.68958,1.655795283
Arkansas,US,02/03/2021 5:23,33.19153461,-91.7698471,1826,29,0,1797,"Ashley, Arkansas, US",9289.311696,1.588170865
Arkansas,US,02/03/2021 5:23,36.28784385,-92.33782872,2891,94,0,2797,"Baxter, Arkansas, US",6894.49585,3.25147008
Arkansas,US,02/03/2021 5:23,36.33644656,-94.25680817,27257,379,0,26878,"Benton, Arkansas, US",9764.599253,1.390468504
Arkansas,US,02/03/2021 5:23,36.3084504,-93.09374925,3641,73,0,3568,"Boone, Arkansas, US",9726.971575,2.004943697
Arkansas,US,02/03/2021 5:23,33.46755808,-92.15980837,1321,30,0,1291,"Bradley, Arkansas, US",12273.52969,2.271006813
Arkansas,US,02/03/2021 5:23,33.55598792,-92.49974403,398,2,0,396,"Calhoun, Arkansas, US",7670.071305,0.502512563
Arkansas,US,02/03/2021 5:23,36.3403856,-93.54270261,2713,42,0,2671,"Carroll, Arkansas, US",9559.548978,1.548101732
Arkansas,US,02/03/2021 5:23,33.26458973,-91.29539209,1586,38,0,1548,"Chicot, Arkansas, US",15675.03459,2.395964691
Arkansas,US,02/03/2021 5:23,34.04613432,-93.17484713,2036,37,0,1999,"Clark, Arkansas, US",9121.863799,1.817288802
Arkansas,US,02/03/2021 5:23,36.36826212,-90.4148172,1693,48,0,1645,"Clay, Arkansas, US",11634.93918,2.83520378
Arkansas,US,02/03/2021 5:23,35.53864922,-92.02640019,1885,64,0,1821,"Cleburne, Arkansas, US",7564.509009,3.395225464
Arkansas,US,02/03/2021 5:23,33.89723187,-92.18537045,922,24,0,898,"Cleveland, Arkansas, US",11588.73806,2.603036876
Arkansas,US,02/03/2021 5:23,33.21230701,-93.22642793,2259,53,0,2206,"Columbia, Arkansas, US",9630.387518,2.346170872
Arkansas,US,02/03/2021 5:23,35.26205537,-92.70506566,2150,30,0,2120,"Conway, Arkansas, US",10313.72925,1.395348837
Arkansas,US,02/03/2021 5:23,35.83018283,-90.63235729,12847,168,0,12679,"Craighead, Arkansas, US",11643.94736,1.307698295
Arkansas,US,02/03/2021 5:23,35.58928601,-94.2446814,6782,102,0,6680,"Crawford, Arkansas, US",10721.34309,1.503981127
Arkansas,US,02/03/2021 5:23,35.21247318,-90.30839406,5755,90,0,5665,"Crittenden, Arkansas, US",12000.83412,1.563857515
Arkansas,US,02/03/2021 5:23,35.29631396,-90.77185818,1891,47,0,1844,"Cross, Arkansas, US",11517.14477,2.48545743
Arkansas,US,02/03/2021 5:23,33.97042763,-92.65167437,738,12,0,726,"Dallas, Arkansas, US",10529.31945,1.62601626
Arkansas,US,02/03/2021 5:23,33.83011025,-91.25500948,1334,21,0,1313,"Desha, Arkansas, US",11741.92413,1.574212894
Arkansas,US,02/03/2021 5:23,33.59035001,-91.71777921,1946,35,0,1911,"Drew, Arkansas, US",10681.15703,1.798561151
Arkansas,US,02/03/2021 5:23,35.14719007,-92.33717519,11781,149,0,11632,"Faulkner, Arkansas, US",9349.480584,1.264748324
Arkansas,US,02/03/2021 5:23,35.51202821,-93.89299569,1632,37,0,1595,"Franklin, Arkansas, US",9212.531753,2.267156863
Arkansas,US,02/03/2021 5:23,36.38177105,-91.81729127,1080,46,0,1034,"Fulton, Arkansas, US",8655.926906,4.259259259
Arkansas,US,02/03/2021 5:23,34.57692074,-93.14921604,9730,231,0,9499,"Garland, Arkansas, US",9790.111283,2.374100719
Arkansas,US,02/03/2021 5:23,34.29017991,-92.42320562,1582,31,0,1551,"Grant, Arkansas, US",8661.374213,1.95954488
Arkansas,US,02/03/2021 5:23,36.1173546,-90.55832668,5895,72,0,5823,"Greene, Arkansas, US",13006.06729,1.221374046
Arkansas,US,02/03/2021 5:23,33.73325583,-93.66935133,1924,18,0,1906,"Hempstead, Arkansas, US",8935.537804,0.935550936
Arkansas,US,02/03/2021 5:23,34.31709259,-92.95396325,4856,66,0,4790,"Hot Spring, Arkansas, US",14379.20109,1.359143328
Arkansas,US,02/03/2021 5:23,34.09007427,-93.9934871,1590,23,0,1567,"Howard, Arkansas, US",12043.62975,1.446540881
Arkansas,US,02/03/2021 5:23,35.74242707,-91.57001641,3668,116,0,3552,"Independence, Arkansas, US",9697.290152,3.162486369
Arkansas,US,02/03/2021 5:23,36.09604046,-91.90847954,1635,41,0,1594,"Izard, Arkansas, US",11996.4781,2.50764526
Arkansas,US,02/03/2021 5:23,35.59802983,-91.21494602,3175,33,0,3142,"Jackson, Arkansas, US",18990.37024,1.039370079
Arkansas,US,02/03/2021 5:23,34.26767081,-91.92619839,8606,159,0,8447,"Jefferson, Arkansas, US",12878.60649,1.847548222
Arkansas,US,02/03/2021 5:23,35.56759135,-93.46036368,2758,30,0,2728,"Johnson, Arkansas, US",10377.00354,1.087744743
Arkansas,US,02/03/2021 5:23,33.24116713,-93.60677071,535,8,0,527,"Lafayette, Arkansas, US",8076.690821,1.495327103
Arkansas,US,02/03/2021 5:23,36.04188196,-91.10867198,2047,41,0,2006,"Lawrence, Arkansas, US",12477.14251,2.002931119
Arkansas,US,02/03/2021 5:23,34.78498904,-90.78383866,1639,34,0,1605,"Lee, Arkansas, US",18505.13718,2.074435631
Arkansas,US,02/03/2021 5:23,33.95317155,-91.74002806,3152,44,0,3108,"Lincoln, Arkansas, US",24201.4742,1.395939086
Arkansas,US,02/03/2021 5:23,33.70375665,-94.23468591,1174,39,0,1135,"Little River, Arkansas, US",9576.637572,3.32197615
Arkansas,US,02/03/2021 5:23,35.21413234,-93.71951016,2166,18,0,2148,"Logan, Arkansas, US",10090.37548,0.831024931
Arkansas,US,02/03/2021 5:23,34.75392199,-91.88742357,6811,105,0,6706,"Lonoke, Arkansas, US",9290.810132,1.541623844
Arkansas,US,02/03/2021 5:23,36.01038185,-93.72524943,1403,21,0,1382,"Madison, Arkansas, US",8464.044402,1.496792587
Arkansas,US,02/03/2021 5:23,36.26844485,-92.68451899,961,29,0,932,"Marion, Arkansas, US",5756.559243,3.017689906
Arkansas,US,02/03/2021 5:23,33.31403423,-93.89285258,4027,31,0,3996,"Miller, Arkansas, US",9309.475923,0.769803824
Arkansas,US,02/03/2021 5:23,35.76271485,-90.0519437,5673,105,0,5568,"Mississippi, Arkansas, US",13955.37625,1.850872554
Arkansas,US,02/03/2021 5:23,34.6815935,-91.20540287,828,15,0,813,"Monroe, Arkansas, US",12356.36472,1.811594203
Arkansas,US,02/03/2021 5:23,34.53704874,-93.65824478,729,29,0,700,"Montgomery, Arkansas, US",8112.619631,3.978052126
Arkansas,US,02/03/2021 5:23,33.66340119,-93.30632432,792,23,0,769,"Nevada, Arkansas, US",9597.673291,2.904040404
Arkansas,US,02/03/2021 5:23,35.91947491,-93.21612969,691,26,0,665,"Newton, Arkansas, US",8912.678963,3.762662808
Arkansas,US,02/03/2021 5:23,33.58839816,-92.87795984,2219,51,0,2168,"Ouachita, Arkansas, US",9490.206141,2.298332582
Arkansas,US,02/03/2021 5:23,34.9459153,-92.94372564,801,9,0,792,"Perry, Arkansas, US",7661.406026,1.123595506
Arkansas,US,02/03/2021 5:23,34.43268455,-90.84800154,1701,34,0,1667,"Phillips, Arkansas, US",9565.85311,1.998824221
Arkansas,US,02/03/2021 5:23,34.16250414,-93.65789349,975,22,0,953,"Pike, Arkansas, US",9096.846427,2.256410256
Arkansas,US,02/03/2021 5:23,35.57433534,-90.66268713,3078,73,0,3005,"Poinsett, Arkansas, US",13082.28494,2.371669916
Arkansas,US,02/03/2021 5:23,34.48254879,-94.22728802,1894,65,0,1829,"Polk, Arkansas, US",9487.076738,3.43189018
Arkansas,US,02/03/2021 5:23,35.44871474,-93.03212219,7738,98,0,7640,"Pope, Arkansas, US",12077.03833,1.266477126
Arkansas,US,02/03/2021 5:23,34.83624419,-91.55162157,873,21,0,852,"Prairie, Arkansas, US",10828.57852,2.405498282
Arkansas,US,02/03/2021 5:23,34.77054088,-92.31355101,37413,563,0,36850,"Pulaski, Arkansas, US",9546.300053,1.504824526
Arkansas,US,02/03/2021 5:23,36.3415714,-91.02455531,2009,44,0,1965,"Randolph, Arkansas, US",11187.21461,2.19014435
Arkansas,US,02/03/2021 5:23,34.64916145,-92.67583224,11430,154,0,11276,"Saline, Arkansas, US",9335.413315,1.347331584
Arkansas,US,02/03/2021 5:23,34.85588887,-94.0632176,918,14,0,904,"Scott, Arkansas, US",8929.092501,1.525054466
Arkansas,US,02/03/2021 5:23,35.9109364,-92.69936482,662,15,0,647,"Searcy, Arkansas, US",8399.949245,2.265861027
Arkansas,US,02/03/2021 5:23,35.19605503,-94.27162713,14588,255,0,14333,"Sebastian, Arkansas, US",11412.29944,1.748012065
Arkansas,US,02/03/2021 5:23,33.99780401,-94.2424869,2709,25,0,2684,"Sevier, Arkansas, US",15928.73523,0.92284976
Arkansas,US,02/03/2021 5:23,36.16258158,-91.47819342,1519,45,0,1474,"Sharp, Arkansas, US",8708.863662,2.962475313
Arkansas,US,02/03/2021 5:23,35.02201976,-90.74828138,3444,36,0,3408,"St. Francis, Arkansas, US",13779.30703,1.045296167
Arkansas,US,02/03/2021 5:23,35.86251946,-92.15684085,964,28,0,936,"Stone, Arkansas, US",7708.300016,2.904564315
Arkansas,US,02/03/2021 5:23,,,3290,0,0,3290,"Unassigned, Arkansas, US",,0
Arkansas,US,02/03/2021 5:23,33.16887091,-92.59746952,3727,100,0,3627,"Union, Arkansas, US",9634.972339,2.683123155
Arkansas,US,02/03/2021 5:23,35.58095779,-92.51295036,1196,19,0,1177,"Van Buren, Arkansas, US",7228.770021,1.588628763
Arkansas,US,02/03/2021 5:23,35.976844,-94.21800746,29397,329,0,29068,"Washington, Arkansas, US",12290.38367,1.119161819
Arkansas,US,02/03/2021 5:23,35.25688493,-91.74908296,7578,107,0,7471,"White, Arkansas, US",9622.490572,1.411982053
Arkansas,US,02/03/2021 5:23,35.18902527,-91.2439489,623,9,0,614,"Woodruff, Arkansas, US",9857.594937,1.444622793
Arkansas,US,02/03/2021 5:23,35.00292371,-93.41171338,3359,63,0,3296,"Yell, Arkansas, US",15739.65606,1.875558202
California,US,02/03/2021 5:23,37.64629437,-121.8929271,80777,1105,0,79535,"Alameda, California, US",4833.099886,1.537566386
California,US,02/03/2021 5:23,38.59678594,-119.8223594,82,0,0,82,"Alpine, California, US",7263.064659,0
California,US,02/03/2021 5:23,38.44583082,-120.65696,3466,41,0,3425,"Amador, California, US",8719.058161,1.182919792
California,US,02/03/2021 5:23,39.66727762,-121.6005252,10970,163,0,10807,"Butte, California, US",5004.881699,1.485870556
California,US,02/03/2021 5:23,38.20537103,-120.552913,1910,49,0,1861,"Calaveras, California, US",4160.766801,2.565445026
California,US,02/03/2021 5:23,39.17881957,-122.2331726,2136,13,0,2123,"Colusa, California, US",9913.212976,0.608614232
California,US,02/03/2021 5:23,37.91923498,-121.9289527,62720,681,0,62039,"Contra Costa, California, US",5437.241987,1.085778061
California,US,02/03/2021 5:23,41.74228275,-123.8974063,1003,5,0,998,"Del Norte, California, US",3606.356968,0.498504487
California,US,02/03/2021 5:23,38.77965956,-120.5233166,9160,100,0,9060,"El Dorado, California, US",4749.977961,1.091703057
California,US,02/03/2021 5:23,36.75733899,-119.6466953,95548,1443,0,94105,"Fresno, California, US",9563.397494,1.510235693
California,US,02/03/2021 5:23,39.59875897,-122.3938452,2230,23,0,2207,"Glenn, California, US",7854.048533,1.031390135
California,US,02/03/2021 5:23,40.69923009,-123.876044,3210,33,0,3177,"Humboldt, California, US",2367.990085,1.028037383
California,US,02/03/2021 5:23,33.0393082,-115.3669042,26909,635,0,26274,"Imperial, California, US",14849.21226,2.35980527
California,US,02/03/2021 5:23,36.51112084,-117.4111978,1313,37,0,1276,"Inyo, California, US",7278.673984,2.817974105
California,US,02/03/2021 5:23,35.34329425,-118.7277796,103422,877,0,102545,"Kern, California, US",11488.75475,0.847982054
California,US,02/03/2021 5:23,36.07409056,-119.8159973,22082,220,0,21862,"Kings, California, US",14438.34183,0.996286568
California,US,02/03/2021 5:23,39.10124298,-122.7536244,3164,41,0,3123,"Lake, California, US",4914.111763,1.295828066
California,US,02/03/2021 5:23,40.67311306,-120.5935099,5624,19,0,5605,"Lassen, California, US",18395.31613,0.337837838
California,US,02/03/2021 5:23,34.30828379,-118.2282411,1192954,21467,0,1171487,"Los Angeles, California, US",11883.06888,1.799482629
California,US,02/03/2021 5:23,37.21513971,-119.7665589,15496,214,0,15282,"Madera, California, US",9849.549028,1.381001549
California,US,02/03/2021 5:23,38.07122463,-122.7210631,13231,197,0,13034,"Marin, California, US",5111.928477,1.488927519
California,US,02/03/2021 5:23,37.57978556,-119.9073334,395,7,0,388,"Mariposa, California, US",2296.111143,1.772151899
California,US,02/03/2021 5:23,39.4381191,-123.3911313,3816,43,0,3773,"Mendocino, California, US",4398.89797,1.126834382
California,US,02/03/2021 5:23,37.18922369,-120.7209035,29147,401,0,28746,"Merced, California, US",10496.61481,1.375784815
California,US,02/03/2021 5:23,41.58965602,-120.7244817,456,4,0,452,"Modoc, California, US",5157.787581,0.877192982
California,US,02/03/2021 5:23,37.93899289,-118.8872409,1214,4,0,1210,"Mono, California, US",8404.873996,0.329489292
California,US,02/03/2021 5:23,36.21862405,-121.2413397,42261,328,0,41933,"Monterey, California, US",9736.189153,0.776129292
