Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Washington,US,02/04/2021 4:20,46.23946995,-119.5120834,15700,210,,,"Benton, Washington, US",7681.393415,1.337579618
Washington,US,02/04/2021 4:20,47.87046092,-120.6173956,6336,63,,,"Chelan, Washington, US",8207.253886,0.994318182
Washington,US,02/04/2021 4:20,48.04754642,-123.9226319,1040,8,,,"Clallam, Washington, US",1344.868164,0.769230769
Washington,US,02/04/2021 4:20,45.77568046,-122.4829204,20248,247,,,"Clark, Washington, US",4147.132256,1.219873568
Washington,US,02/04/2021 4:20,46.29442881,-117.9051983,117,5,,,"Columbia, Washington, US",2936.010038,4.273504274
Washington,US,02/04/2021 4:20,46.19074721,-122.6782231,4891,77,,,"Cowlitz, Washington, US",4422.522221,1.57432018
Washington,US,02/04/2021 4:20,47.7361335,-119.692937,3375,22,,,"Douglas, Washington, US",7771.304888,0.651851852
Washington,US,02/04/2021 4:20,48.4711431,-118.5154041,221,4,,,"Ferry, Washington, US",2897.600629,1.809954751
Washington,US,02/04/2021 4:20,46.53351425,-118.9018212,11605,105,,,"Franklin, Washington, US",12187.30966,0.904782421
Washington,US,02/04/2021 4:20,46.43197502,-117.5454032,120,5,,,"Garfield, Washington, US",5393.258427,4.166666667
Washington,US,02/04/2021 4:20,47.20753737,-119.4500749,8059,69,,,"Grant, Washington, US",8245.935354,0.856185631
Washington,US,02/04/2021 4:20,47.14003705,-123.7820567,3550,57,,,"Grays Harbor, Washington, US",4729.486684,1.605633803
Washington,US,02/04/2021 4:20,48.14713305,-122.5216407,1479,28,,,"Island, Washington, US",1737.118427,1.893171062
Washington,US,02/04/2021 4:20,47.75003077,-123.5609704,348,2,,,"Jefferson, Washington, US",1080.040967,0.574712644
Washington,US,02/04/2021 4:20,47.49137892,-121.8346131,91104,1468,,,"King, Washington, US",4044.066403,1.611345276
Washington,US,02/04/2021 4:20,47.63479026,-122.6436061,6442,94,,,"Kitsap, Washington, US",2372.980002,1.45917417
Washington,US,02/04/2021 4:20,47.12521214,-120.679439,2518,31,,,"Kittitas, Washington, US",5252.946699,1.231135822
Washington,US,02/04/2021 4:20,45.87325839,-120.7913598,681,9,,,"Klickitat, Washington, US",3036.789298,1.321585903
Washington,US,02/04/2021 4:20,46.57756476,-122.3925769,3960,54,,,"Lewis, Washington, US",4906.63759,1.363636364
Washington,US,02/04/2021 4:20,47.57705241,-118.4194388,365,6,,,"Lincoln, Washington, US",3336.685255,1.643835616
Washington,US,02/04/2021 4:20,47.35007586,-123.1863685,2447,27,,,"Mason, Washington, US",3664.929307,1.103391908
Washington,US,02/04/2021 4:20,48.54855019,-119.7387224,2293,36,,,"Okanogan, Washington, US",5428.118268,1.569995639
Washington,US,02/04/2021 4:20,46.55418369,-123.7285716,788,10,,,"Pacific, Washington, US",3506.742023,1.269035533
Washington,US,02/04/2021 4:20,48.53234021,-117.2741804,678,7,,,"Pend Oreille, Washington, US",4940.250656,1.032448378
Washington,US,02/04/2021 4:20,47.03892768,-122.1405958,42724,610,,,"Pierce, Washington, US",4720.988309,1.427768935
Washington,US,02/04/2021 4:20,48.60182783,-122.96745,131,0,,,"San Juan, Washington, US",745.0801957,0
Washington,US,02/04/2021 4:20,48.48171488,-121.766131,4739,65,,,"Skagit, Washington, US",3667.814713,1.371597383
Washington,US,02/04/2021 4:20,46.02408726,-121.9164403,265,1,,,"Skamania, Washington, US",2193.163949,0.377358491
Washington,US,02/04/2021 4:20,48.04615983,-121.7170703,32249,555,,,"Snohomish, Washington, US",3922.839908,1.720983596
Washington,US,02/04/2021 4:20,47.62113146,-117.4046494,38504,599,,,"Spokane, Washington, US",7364.986094,1.555682526
Washington,US,02/04/2021 4:20,48.40035475,-117.8542701,1779,27,,,"Stevens, Washington, US",3890.820812,1.517706577
Washington,US,02/04/2021 4:20,46.9291895,-122.8290656,7869,83,,,"Thurston, Washington, US",2708.442327,1.05477189
Washington,US,02/04/2021 4:20,,,1480,4,,,"Unassigned, Washington, US",,0.27027027
Washington,US,02/04/2021 4:20,46.2918004,-123.4250831,102,0,,,"Wahkiakum, Washington, US",2272.727273,0
Washington,US,02/04/2021 4:20,46.23040051,-118.4775539,4827,64,,,"Walla Walla, Washington, US",7944.371297,1.325875285
Washington,US,02/04/2021 4:20,48.82227976,-121.7490018,7564,87,,,"Whatcom, Washington, US",3299.497921,1.150185087
Washington,US,02/04/2021 4:20,46.90022523,-117.5241763,3748,46,,,"Whitman, Washington, US",7480.440683,1.227321238
Washington,US,02/04/2021 4:20,46.45738486,-120.7380126,28078,427,,,"Yakima, Washington, US",11192.11713,1.520763587
West Virginia,US,02/04/2021 4:20,39.1307219,-80.00350858,1317,24,,,"Barbour, West Virginia, US",8010.461651,1.822323462
West Virginia,US,02/04/2021 4:20,39.46704621,-78.02414609,10748,119,,,"Berkeley, West Virginia, US",9018.972737,1.107182732
West Virginia,US,02/04/2021 4:20,38.01974191,-81.69888019,1749,38,,,"Boone, West Virginia, US",8151.186093,2.172670097
West Virginia,US,02/04/2021 4:20,38.70036159,-80.72011184,838,2,,,"Braxton, West Virginia, US",6004.155621,0.238663484
West Virginia,US,02/04/2021 4:20,40.27367263,-80.57915332,2067,60,,,"Brooke, West Virginia, US",9421.578012,2.90275762
West Virginia,US,02/04/2021 4:20,38.42424062,-82.23855912,8413,175,,,"Cabell, West Virginia, US",9150.035347,2.080114109
West Virginia,US,02/04/2021 4:20,38.84315422,-81.11934872,243,0,,,"Calhoun, West Virginia, US",3418.202279,0
West Virginia,US,02/04/2021 4:20,38.46231092,-81.07652217,394,9,,,"Clay, West Virginia, US",4630.93559,2.284263959
West Virginia,US,02/04/2021 4:20,39.27057157,-80.70671527,516,6,,,"Doddridge, West Virginia, US",6107.954545,1.162790698
West Virginia,US,02/04/2021 4:20,38.02974928,-81.08286634,3023,74,,,"Fayette, West Virginia, US",7128.708202,2.447899438
West Virginia,US,02/04/2021 4:20,38.9251277,-80.85952723,731,8,,,"Gilmer, West Virginia, US",9344.24134,1.094391245
West Virginia,US,02/04/2021 4:20,39.10314817,-79.19440518,1175,27,,,"Grant, West Virginia, US",10157.33057,2.29787234
West Virginia,US,02/04/2021 4:20,37.9463652,-80.45335881,2509,63,,,"Greenbrier, West Virginia, US",7238.47441,2.510960542
West Virginia,US,02/04/2021 4:20,39.32103553,-78.60826476,1624,32,,,"Hampshire, West Virginia, US",7007.551241,1.97044335
West Virginia,US,02/04/2021 4:20,40.51943859,-80.57461608,2633,96,,,"Hancock, West Virginia, US",9139.187782,3.646031143
West Virginia,US,02/04/2021 4:20,39.00683177,-78.85855301,1395,24,,,"Hardy, West Virginia, US",10126.30662,1.720430108
West Virginia,US,02/04/2021 4:20,39.2853852,-80.37919577,5164,78,,,"Harrison, West Virginia, US",7678.125372,1.51045701
West Virginia,US,02/04/2021 4:20,38.84263974,-81.68148753,1790,58,,,"Jackson, West Virginia, US",6263.99776,3.240223464
West Virginia,US,02/04/2021 4:20,39.30776166,-77.86014147,4077,47,,,"Jefferson, West Virginia, US",7134.35761,1.152808438
West Virginia,US,02/04/2021 4:20,38.33860077,-81.52857054,13162,335,,,"Kanawha, West Virginia, US",7389.234466,2.545205896
West Virginia,US,02/04/2021 4:20,38.9947249,-80.49988181,1106,20,,,"Lewis, West Virginia, US",6952.913812,1.808318264
West Virginia,US,02/04/2021 4:20,38.172154,-82.07017953,1361,20,,,"Lincoln, West Virginia, US",6668.626586,1.469507715
West Virginia,US,02/04/2021 4:20,37.8299889,-81.93528571,2947,86,,,"Logan, West Virginia, US",9203.910178,2.918221921
West Virginia,US,02/04/2021 4:20,39.50984542,-80.24244659,3941,48,,,"Marion, West Virginia, US",7028.463404,1.217964984
West Virginia,US,02/04/2021 4:20,39.86064362,-80.66591062,3176,73,,,"Marshall, West Virginia, US",10402.54168,2.298488665
West Virginia,US,02/04/2021 4:20,38.77071799,-82.02524219,1878,40,,,"Mason, West Virginia, US",7082.516217,2.129925453
West Virginia,US,02/04/2021 4:20,37.38002939,-81.65083669,1417,22,,,"McDowell, West Virginia, US",8040.172492,1.552575865
West Virginia,US,02/04/2021 4:20,37.40481169,-81.11023142,4402,123,,,"Mercer, West Virginia, US",7491.745805,2.794184462
West Virginia,US,02/04/2021 4:20,39.41561583,-78.94104895,2658,81,,,"Mineral, West Virginia, US",9892.80929,3.047404063
West Virginia,US,02/04/2021 4:20,37.73048351,-82.13338365,2315,36,,,"Mingo, West Virginia, US",9883.025956,1.555075594
West Virginia,US,02/04/2021 4:20,39.63218457,-80.04766838,8683,85,,,"Monongalia, West Virginia, US",8221.603606,0.978924335
West Virginia,US,02/04/2021 4:20,37.56274716,-80.54577965,1023,16,,,"Monroe, West Virginia, US",7706.214689,1.56402737
West Virginia,US,02/04/2021 4:20,39.55439028,-78.26311676,1019,16,,,"Morgan, West Virginia, US",5697.830463,1.57016683
West Virginia,US,02/04/2021 4:20,38.29617706,-80.79759588,1389,15,,,"Nicholas, West Virginia, US",5670.313521,1.079913607
West Virginia,US,02/04/2021 4:20,40.0955451,-80.62203992,3859,80,,,"Ohio, West Virginia, US",9318.780034,2.073075926
West Virginia,US,02/04/2021 4:20,38.68314479,-79.35084086,668,7,,,"Pendleton, West Virginia, US",9585.306357,1.047904192
West Virginia,US,02/04/2021 4:20,39.37091679,-81.16771771,819,17,,,"Pleasants, West Virginia, US",10978.55228,2.075702076
West Virginia,US,02/04/2021 4:20,38.32758728,-80.00993811,618,10,,,"Pocahontas, West Virginia, US",7493.634049,1.618122977
West Virginia,US,02/04/2021 4:20,39.46770987,-79.66712803,2724,47,,,"Preston, West Virginia, US",8147.882268,1.725403818
West Virginia,US,02/04/2021 4:20,38.50782345,-81.9082131,4563,92,,,"Putnam, West Virginia, US",8083.259522,2.016217401
West Virginia,US,02/04/2021 4:20,37.76936795,-81.2456041,5571,72,,,"Raleigh, West Virginia, US",7593.95319,1.292407108
West Virginia,US,02/04/2021 4:20,38.769899,-79.87919615,2467,13,,,"Randolph, West Virginia, US",8597.316606,0.526955817
West Virginia,US,02/04/2021 4:20,39.18094587,-81.06356878,642,11,,,"Ritchie, West Virginia, US",6719.698556,1.713395639
West Virginia,US,02/04/2021 4:20,38.71622686,-81.35243568,529,8,,,"Roane, West Virginia, US",3864.699006,1.512287335
West Virginia,US,02/04/2021 4:20,37.65390597,-80.86009693,729,23,,,"Summers, West Virginia, US",5798.138869,3.155006859
West Virginia,US,02/04/2021 4:20,39.33602617,-80.0421439,1155,21,,,"Taylor, West Virginia, US",6918.238994,1.818181818
West Virginia,US,02/04/2021 4:20,39.11240885,-79.57053576,518,10,,,"Tucker, West Virginia, US",7574.206755,1.930501931
West Virginia,US,02/04/2021 4:20,39.46811972,-80.88772676,657,9,,,"Tyler, West Virginia, US",7647.538121,1.369863014
West Virginia,US,02/04/2021 4:20,,,0,0,,,"Unassigned, West Virginia, US",,
West Virginia,US,02/04/2021 4:20,38.89285061,-80.23689136,1784,33,,,"Upshur, West Virginia, US",7379.21906,1.849775785
West Virginia,US,02/04/2021 4:20,38.14901357,-82.42287994,2759,36,,,"Wayne, West Virginia, US",7002.18263,1.304820587
West Virginia,US,02/04/2021 4:20,38.49370949,-80.4202023,449,7,,,"Webster, West Virginia, US",5533.645551,1.559020045
West Virginia,US,02/04/2021 4:20,39.6065771,-80.6401654,1179,26,,,"Wetzel, West Virginia, US",7826.086957,2.205258694
West Virginia,US,02/04/2021 4:20,39.02775007,-81.37473928,370,3,,,"Wirt, West Virginia, US",6356.296169,0.810810811
West Virginia,US,02/04/2021 4:20,39.20967886,-81.5162836,7458,164,,,"Wood, West Virginia, US",8929.811538,2.19898096
West Virginia,US,02/04/2021 4:20,37.612327,-81.54511071,1832,38,,,"Wyoming, West Virginia, US",8983.034226,2.074235808
Wisconsin,US,02/04/2021 4:20,43.96974651,-89.76782777,1799,15,,,"Adams, Wisconsin, US",8897.131553,0.833796554
Wisconsin,US,02/04/2021 4:20,46.31956891,-90.67837132,1279,16,,,"Ashland, Wisconsin, US",8218.737951,1.250977326
Wisconsin,US,02/04/2021 4:20,45.42372701,-91.84833627,5681,76,,,"Barron, Wisconsin, US",12556.36106,1.337792642
Wisconsin,US,02/04/2021 4:20,46.52868768,-91.19716729,1182,19,,,"Bayfield, Wisconsin, US",7861.13328,1.607445008
Wisconsin,US,02/04/2021 4:20,44.4526553,-88.00411844,33830,272,,,"Brown, Wisconsin, US",12788.1395,0.804020101
Wisconsin,US,02/04/2021 4:20,44.37835084,-91.75332578,1361,7,,,"Buffalo, Wisconsin, US",10444.32507,0.5143277
Wisconsin,US,02/04/2021 4:20,45.86303537,-92.36711412,1372,23,,,"Burnett, Wisconsin, US",8900.999092,1.67638484
Wisconsin,US,02/04/2021 4:20,44.0816316,-88.21780273,6224,50,,,"Calumet, Wisconsin, US",12425.88193,0.803341902
Wisconsin,US,02/04/2021 4:20,45.06939744,-91.28068855,7372,95,,,"Chippewa, Wisconsin, US",11401.52804,1.288659794
Wisconsin,US,02/04/2021 4:20,44.73483377,-90.61207486,3562,62,,,"Clark, Wisconsin, US",10243.28521,1.740595171
Wisconsin,US,02/04/2021 4:20,43.46492199,-89.33589004,5564,68,,,"Columbia, Wisconsin, US",9671.13954,1.222142344
Wisconsin,US,02/04/2021 4:20,43.23870316,-90.93073686,1732,17,,,"Crawford, Wisconsin, US",10737.09008,0.981524249
Wisconsin,US,02/04/2021 4:20,43.06601594,-89.41733797,43593,312,,,"Dane, Wisconsin, US",7973.915986,0.715711238
Wisconsin,US,02/04/2021 4:20,43.41576662,-88.70928178,12421,183,,,"Dodge, Wisconsin, US",14140.64368,1.473311328
Wisconsin,US,02/04/2021 4:20,44.95856458,-87.30002707,2737,26,,,"Door, Wisconsin, US",9892.294347,0.949945195
Wisconsin,US,02/04/2021 4:20,46.43222285,-91.91595768,4420,47,,,"Douglas, Wisconsin, US",10243.3372,1.063348416
Wisconsin,US,02/04/2021 4:20,44.94562799,-91.8962481,4772,31,,,"Dunn, Wisconsin, US",10518.42709,0.6496228
Wisconsin,US,02/04/2021 4:20,44.726614,-91.28609183,11598,117,,,"Eau Claire, Wisconsin, US",11083.0801,1.00879462
Wisconsin,US,02/04/2021 4:20,45.84963535,-88.39804137,480,12,,,"Florence, Wisconsin, US",11175.7858,2.5
Wisconsin,US,02/04/2021 4:20,43.75354908,-88.48885325,13283,113,,,"Fond du Lac, Wisconsin, US",12845.85554,0.850711436
Wisconsin,US,02/04/2021 4:20,45.66678019,-88.77084892,1008,26,,,"Forest, Wisconsin, US",11195.02443,2.579365079
Wisconsin,US,02/04/2021 4:20,42.8671731,-90.7063218,5467,88,,,"Grant, Wisconsin, US",10628.12263,1.609657948
Wisconsin,US,02/04/2021 4:20,42.6794956,-89.60243287,3483,22,,,"Green, Wisconsin, US",9423.701299,0.631639391
Wisconsin,US,02/04/2021 4:20,43.80025981,-89.04679553,1973,21,,,"Green Lake, Wisconsin, US",10431.978,1.064368981
Wisconsin,US,02/04/2021 4:20,43.00050278,-90.13469017,2042,12,,,"Iowa, Wisconsin, US",8624.039192,0.587659158
Wisconsin,US,02/04/2021 4:20,46.26302338,-90.24295041,685,40,,,"Iron, Wisconsin, US",12045.01495,5.839416058
Wisconsin,US,02/04/2021 4:20,44.31864893,-90.80566792,2639,28,,,"Jackson, Wisconsin, US",12783.99457,1.061007958
Wisconsin,US,02/04/2021 4:20,43.02054068,-88.77529134,9162,125,,,"Jefferson, Wisconsin, US",10808.19639,1.364330932
Wisconsin,US,02/04/2021 4:20,43.92456975,-90.11120239,3150,23,,,"Juneau, Wisconsin, US",11803.49983,0.73015873
Wisconsin,US,02/04/2021 4:20,42.57639354,-88.04051686,17500,319,,,"Kenosha, Wisconsin, US",10320.76952,1.822857143
Wisconsin,US,02/04/2021 4:20,44.51727459,-87.61468386,2615,30,,,"Kewaunee, Wisconsin, US",12797.29862,1.147227533
Wisconsin,US,02/04/2021 4:20,43.90632465,-91.11451093,13191,80,,,"La Crosse, Wisconsin, US",11177.29799,0.606474111
Wisconsin,US,02/04/2021 4:20,42.66005229,-90.1317729,1656,7,,,"Lafayette, Wisconsin, US",9936.993699,0.422705314
Wisconsin,US,02/04/2021 4:20,45.26271619,-89.07483625,2104,45,,,"Langlade, Wisconsin, US",10964.61514,2.13878327
Wisconsin,US,02/04/2021 4:20,45.33737523,-89.73411273,3162,87,,,"Lincoln, Wisconsin, US",11459.42812,2.75142315
Wisconsin,US,02/04/2021 4:20,44.11946801,-87.80928853,8531,86,,,"Manitowoc, Wisconsin, US",10801.33197,1.008088149
Wisconsin,US,02/04/2021 4:20,44.89792533,-89.75863384,15362,218,,,"Marathon, Wisconsin, US",11321.22749,1.419086057
Wisconsin,US,02/04/2021 4:20,45.38553432,-88.033246,4416,68,,,"Marinette, Wisconsin, US",10944.23792,1.539855072
Wisconsin,US,02/04/2021 4:20,43.81911946,-89.40073763,1511,27,,,"Marquette, Wisconsin, US",9702.067548,1.786896095
Wisconsin,US,02/04/2021 4:20,45.00422544,-88.70950714,797,11,,,"Menominee, Wisconsin, US",17493.41528,1.380175659
Wisconsin,US,02/04/2021 4:20,43.00486062,-87.96733172,110413,1306,,,"Milwaukee, Wisconsin, US",11674.94602,1.182831732
Wisconsin,US,02/04/2021 4:20,43.94641218,-90.618819,4486,36,,,"Monroe, Wisconsin, US",9698.830346,0.802496656
Wisconsin,US,02/04/2021 4:20,45.02715345,-88.26807503,4808,56,,,"Oconto, Wisconsin, US",12675.98207,1.164725458
Wisconsin,US,02/04/2021 4:20,45.70677897,-89.51944105,3652,74,,,"Oneida, Wisconsin, US",10259.86796,2.026286966
Wisconsin,US,02/04/2021 4:20,44.41578887,-88.46565023,22610,216,,,"Outagamie, Wisconsin, US",12033.95694,0.9553295
Wisconsin,US,02/04/2021 4:20,43.38352225,-87.94625009,8827,88,,,"Ozaukee, Wisconsin, US",9893.410744,0.996941203
Wisconsin,US,02/04/2021 4:20,44.58307413,-91.99949611,839,7,,,"Pepin, Wisconsin, US",11513.65445,0.834326579
Wisconsin,US,02/04/2021 4:20,44.71850291,-92.4224416,4563,41,,,"Pierce, Wisconsin, US",10672.6856,0.898531668
Wisconsin,US,02/04/2021 4:20,45.46130348,-92.44182875,4136,48,,,"Polk, Wisconsin, US",9446.588859,1.160541586
Wisconsin,US,02/04/2021 4:20,44.47558711,-89.50152965,7095,69,,,"Portage, Wisconsin, US",10025.15119,0.972515856
Wisconsin,US,02/04/2021 4:20,45.68051754,-90.3609888,1279,7,,,"Price, Wisconsin, US",9579.806756,0.54730258
Wisconsin,US,02/04/2021 4:20,42.74753117,-88.05941254,23527,364,,,"Racine, Wisconsin, US",11984.55512,1.547158584
Wisconsin,US,02/04/2021 4:20,43.3762778,-90.43012729,1339,15,,,"Richland, Wisconsin, US",7761.418966,1.120238984
Wisconsin,US,02/04/2021 4:20,42.67151616,-89.071479,16488,183,,,"Rock, Wisconsin, US",10093.41675,1.109898108
Wisconsin,US,02/04/2021 4:20,45.47498854,-91.1333012,1324,17,,,"Rusk, Wisconsin, US",9338.411624,1.283987915
Wisconsin,US,02/04/2021 4:20,43.42574087,-89.94966132,5762,50,,,"Sauk, Wisconsin, US",8941.373638,0.867754252
Wisconsin,US,02/04/2021 4:20,45.87931905,-91.14504927,1614,24,,,"Sawyer, Wisconsin, US",9747.554052,1.486988848
Wisconsin,US,02/04/2021 4:20,44.78902246,-88.76443896,5184,81,,,"Shawano, Wisconsin, US",12675.12653,1.5625
Wisconsin,US,02/04/2021 4:20,43.72099677,-87.94579284,14118,143,,,"Sheboygan, Wisconsin, US",12240.33293,1.012891344
Wisconsin,US,02/04/2021 4:20,45.03437474,-92.45000068,8449,54,,,"St. Croix, Wisconsin, US",9316.660602,0.639128891
Wisconsin,US,02/04/2021 4:20,45.21179252,-90.5004405,2052,32,,,"Taylor, Wisconsin, US",10087.00782,1.559454191
Wisconsin,US,02/04/2021 4:20,44.30360275,-91.35893614,3565,41,,,"Trempealeau, Wisconsin, US",12024.0143,1.150070126
Wisconsin,US,02/04/2021 4:20,,,0,0,,,"Unassigned, Wisconsin, US",,
Wisconsin,US,02/04/2021 4:20,43.59422667,-90.8324691,1942,41,,,"Vernon, Wisconsin, US",6300.694309,2.111225541
Wisconsin,US,02/04/2021 4:20,46.05467334,-89.51719204,2335,41,,,"Vilas, Wisconsin, US",10520.38747,1.755888651
Wisconsin,US,02/04/2021 4:20,42.66858202,-88.54163073,11657,155,,,"Walworth, Wisconsin, US",11222.89829,1.329673158
Wisconsin,US,02/04/2021 4:20,45.89838588,-91.79050449,1431,20,,,"Washburn, Wisconsin, US",9103.053435,1.397624039
Wisconsin,US,02/04/2021 4:20,43.36863664,-88.22974712,16022,151,,,"Washington, Wisconsin, US",11777.93787,0.942454126
Wisconsin,US,02/04/2021 4:20,43.01833055,-88.30431188,46715,549,,,"Waukesha, Wisconsin, US",11557.45451,1.175211388
Wisconsin,US,02/04/2021 4:20,44.47068056,-88.96534501,5843,160,,,"Waupaca, Wisconsin, US",11459.10963,2.738319356
Wisconsin,US,02/04/2021 4:20,44.11324419,-89.24317107,2437,35,,,"Waushara, Wisconsin, US",9970.134599,1.436192039
Wisconsin,US,02/04/2021 4:20,44.06886922,-88.64477096,20441,208,,,"Winnebago, Wisconsin, US",11890.73162,1.017562742
Wisconsin,US,02/04/2021 4:20,44.45537896,-90.04158336,7239,90,,,"Wood, Wisconsin, US",9916.5742,1.243265644
Wyoming,US,02/04/2021 4:20,41.65498705,-105.7235415,3979,11,,,"Albany, Wyoming, US",10234.0535,0.27645137
Wyoming,US,02/04/2021 4:20,44.52405055,-107.9960365,1113,32,,,"Big Horn, Wyoming, US",9440.203562,2.875112309
Wyoming,US,02/04/2021 4:20,44.24886082,-105.5474404,4744,60,,,"Campbell, Wyoming, US",10237.155,1.264755481
Wyoming,US,02/04/2021 4:20,41.69357844,-106.9326084,1516,23,,,"Carbon, Wyoming, US",10243.24324,1.517150396
Wyoming,US,02/04/2021 4:20,42.97272268,-105.5081848,982,17,,,"Converse, Wyoming, US",7104.61583,1.731160896
Wyoming,US,02/04/2021 4:20,44.58855102,-104.5697705,424,12,,,"Crook, Wyoming, US",5590.7173,2.830188679
Wyoming,US,02/04/2021 4:20,43.04183996,-108.6296893,5078,82,,,"Fremont, Wyoming, US",12933.95482,1.61480898
Wyoming,US,02/04/2021 4:20,42.08798185,-104.3534743,1169,23,,,"Goshen, Wyoming, US",8848.6867,1.967493584
Wyoming,US,02/04/2021 4:20,43.71930657,-108.4423174,362,3,,,"Hot Springs, Wyoming, US",8203.036483,0.828729282
Wyoming,US,02/04/2021 4:20,44.04057166,-106.5845174,713,10,,,"Johnson, Wyoming, US",8442.865601,1.402524544
Wyoming,US,02/04/2021 4:20,41.3070252,-104.6887497,8644,110,,,"Laramie, Wyoming, US",8687.437186,1.272559
